epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,164484,0.74989,0.50671,1.65361,0.98606,0.99329,0.99297,0.95028,0.36749,0.25962,1.21292,0.000397977,0.000397977,0.000397977
47,168051,0.75194,0.50595,1.64623,0.99264,0.98658,0.99426,0.96433,0.34605,0.25449,1.22532,0.000393752,0.000393752,0.000393752
48,171623,0.72684,0.49093,1.63622,0.97703,0.99934,0.99089,0.94203,0.38797,0.25887,1.23565,0.000389464,0.000389464,0.000389464
49,175189,0.74175,0.49814,1.64463,0.98243,0.98993,0.99261,0.96178,0.32599,0.24653,1.22581,0.000385117,0.000385117,0.000385117
50,178755,0.73166,0.49276,1.64856,0.98943,0.98993,0.99382,0.95679,0.35568,0.24877,1.22057,0.000380712,0.000380712,0.000380712
51,182327,0.73328,0.49522,1.64159,0.97042,1,0.99276,0.95931,0.34157,0.24722,1.18635,0.00037625,0.00037625,0.00037625
52,185897,0.72615,0.49664,1.63133,0.98699,0.98322,0.99415,0.95704,0.36174,0.25298,1.19361,0.000371734,0.000371734,0.000371734
53,189466,0.73359,0.49413,1.63406,0.98993,0.98979,0.99264,0.95155,0.36615,0.25417,1.19868,0.000367166,0.000367166,0.000367166
54,193036,0.7331,0.49608,1.63652,0.99398,0.98993,0.99335,0.95876,0.34594,0.25029,1.21782,0.000362547,0.000362547,0.000362547
55,196605,0.71652,0.48391,1.62198,0.98666,0.99311,0.99408,0.96403,0.35185,0.24798,1.22187,0.00035788,0.00035788,0.00035788
56,200173,0.71348,0.48387,1.62911,0.98663,0.99329,0.99385,0.96354,0.33785,0.24011,1.2014,0.000353167,0.000353167,0.000353167
57,203737,0.71262,0.48032,1.61296,0.99259,0.99329,0.99382,0.95776,0.35596,0.24638,1.21307,0.00034841,0.00034841,0.00034841
58,207315,0.71783,0.48655,1.6297,0.99883,0.98322,0.99483,0.95527,0.35055,0.24367,1.19912,0.000343611,0.000343611,0.000343611
59,210879,0.71518,0.48068,1.60548,0.99663,0.99195,0.99497,0.96358,0.33697,0.23487,1.16734,0.000338772,0.000338772,0.000338772
60,214445,0.71099,0.47935,1.61461,0.99206,0.99329,0.99446,0.97365,0.30801,0.23023,1.19696,0.000333894,0.000333894,0.000333894
61,218007,0.70203,0.47462,1.60326,0.98675,0.99947,0.99384,0.96734,0.33104,0.23208,1.18985,0.000328982,0.000328982,0.000328982
62,221569,0.70325,0.47287,1.59805,0.986,1,0.99463,0.96348,0.33333,0.23141,1.18148,0.000324035,0.000324035,0.000324035
63,225130,0.70043,0.47927,1.62544,0.98277,1,0.99324,0.96363,0.32556,0.2365,1.1922,0.000319058,0.000319058,0.000319058
64,228691,0.70641,0.4839,1.62692,0.99109,0.99664,0.99443,0.97163,0.30957,0.23468,1.1764,0.000314051,0.000314051,0.000314051
65,232251,0.70252,0.46964,1.6154,0.99581,0.98993,0.99419,0.96342,0.33572,0.2358,1.2053,0.000309017,0.000309017,0.000309017
66,235816,0.69407,0.47016,1.60216,0.98343,0.99607,0.99344,0.96375,0.33849,0.23894,1.19364,0.000303958,0.000303958,0.000303958
67,239379,0.69247,0.47084,1.60275,0.98999,0.99588,0.99449,0.96485,0.32234,0.22723,1.16748,0.000298877,0.000298877,0.000298877
68,242942,0.69082,0.46771,1.60456,0.98604,0.99664,0.99415,0.97024,0.32371,0.22583,1.18524,0.000293775,0.000293775,0.000293775
69,246504,0.68967,0.46451,1.589,0.99079,0.99329,0.99358,0.96248,0.33055,0.22965,1.2063,0.000288656,0.000288656,0.000288656
70,250059,0.68923,0.47711,1.61512,0.98682,0.98658,0.99377,0.9696,0.30716,0.24133,1.19759,0.00028352,0.00028352,0.00028352
71,253619,0.68756,0.46565,1.58824,0.99326,0.98883,0.99466,0.97472,0.29312,0.22738,1.17606,0.000278371,0.000278371,0.000278371
72,257181,0.68299,0.45903,1.58799,0.99122,0.99329,0.995,0.96841,0.31887,0.22871,1.19075,0.00027321,0.00027321,0.00027321
73,260747,0.693,0.4676,1.58948,0.98339,1,0.99378,0.97167,0.32798,0.22315,1.17431,0.000268041,0.000268041,0.000268041
74,264308,0.68788,0.46568,1.58698,0.99277,0.99329,0.99442,0.96901,0.33076,0.2318,1.18489,0.000262864,0.000262864,0.000262864
75,267885,0.68777,0.46668,1.58817,0.98961,0.99329,0.99483,0.97057,0.31776,0.22792,1.16688,0.000257683,0.000257683,0.000257683
76,271460,0.68141,0.46365,1.59903,0.99635,0.99664,0.99493,0.9768,0.29856,0.21753,1.16808,0.0002525,0.0002525,0.0002525
77,275035,0.69696,0.47051,1.60251,0.99576,0.98993,0.99466,0.97149,0.31923,0.21841,1.18236,0.000247317,0.000247317,0.000247317
78,278610,0.68897,0.46329,1.5918,0.99833,0.99329,0.995,0.96416,0.34039,0.22084,1.18233,0.000242136,0.000242136,0.000242136
79,282183,0.67267,0.45931,1.58237,0.98976,0.99329,0.99449,0.9748,0.30984,0.22228,1.18042,0.000236959,0.000236959,0.000236959
80,285757,0.67834,0.46114,1.60355,0.97959,0.99664,0.99296,0.97738,0.29283,0.21733,1.16772,0.00023179,0.00023179,0.00023179
81,289345,0.66862,0.44757,1.56591,0.98995,0.99138,0.99351,0.97483,0.28783,0.221,1.15575,0.000226629,0.000226629,0.000226629
82,292925,0.67309,0.45354,1.58442,0.9855,0.99664,0.99342,0.97517,0.28465,0.21138,1.14926,0.00022148,0.00022148,0.00022148
81,3676.56,0.68444,0.46328,1.59505,0.977,0.99781,0.99238,0.96467,0.32068,0.22876,1.18496,0.000226629,0.000226629,0.000226629
82,7382.29,0.67591,0.4518,1.58973,0.98725,0.99329,0.99354,0.96374,0.32504,0.22086,1.17706,0.00022148,0.00022148,0.00022148
83,10954.8,0.66902,0.45208,1.59151,0.9918,0.99664,0.99425,0.97761,0.28904,0.21212,1.19269,0.000216344,0.000216344,0.000216344
84,14517.7,0.6738,0.45051,1.59244,0.99613,0.99329,0.9948,0.97142,0.30567,0.21852,1.18029,0.000211225,0.000211225,0.000211225
85,18078.9,0.659,0.44776,1.58997,0.98807,0.99329,0.99487,0.97018,0.30403,0.21758,1.19933,0.000206123,0.000206123,0.000206123
86,21643,0.66204,0.44375,1.57749,0.99327,0.9912,0.99487,0.97922,0.2866,0.20886,1.16974,0.000201042,0.000201042,0.000201042
87,25206.4,0.66029,0.44937,1.57958,0.98343,0.99608,0.99439,0.97593,0.30528,0.2176,1.18631,0.000195983,0.000195983,0.000195983
88,28773,0.65221,0.44448,1.58835,0.99662,0.98992,0.99473,0.97901,0.28683,0.20983,1.17994,0.000190949,0.000190949,0.000190949
89,32336.6,0.66834,0.45325,1.57782,0.98662,0.99011,0.9947,0.9782,0.28395,0.20775,1.16836,0.000185942,0.000185942,0.000185942
90,35897.1,0.65403,0.43949,1.57115,0.98349,0.99967,0.99419,0.97665,0.28688,0.20607,1.16918,0.000180965,0.000180965,0.000180965
91,39458.6,0.65098,0.44052,1.55922,0.98344,0.99612,0.99459,0.97313,0.30806,0.21401,1.1678,0.000176018,0.000176018,0.000176018
92,43026.4,0.66084,0.4513,1.57673,0.98671,0.99631,0.99487,0.97484,0.28916,0.2118,1.16258,0.000171106,0.000171106,0.000171106
93,46591.2,0.64678,0.43634,1.5667,0.99407,0.98993,0.99456,0.97478,0.28875,0.20899,1.17599,0.000166228,0.000166228,0.000166228
94,50153.9,0.65185,0.44069,1.56055,0.9899,0.98681,0.99463,0.97367,0.2952,0.20622,1.17819,0.000161389,0.000161389,0.000161389
95,53716.3,0.65161,0.43811,1.5642,0.99327,0.99118,0.99473,0.97648,0.29969,0.20642,1.16425,0.00015659,0.00015659,0.00015659
96,57278.7,0.64749,0.43754,1.57208,0.99131,0.98993,0.99401,0.97906,0.27878,0.20599,1.1614,0.000151833,0.000151833,0.000151833
97,60841.2,0.64414,0.43844,1.56425,0.98932,0.99329,0.99463,0.97508,0.30461,0.21106,1.17255,0.00014712,0.00014712,0.00014712
98,64414.3,0.64922,0.43898,1.56756,0.9867,0.99575,0.99436,0.9775,0.2792,0.20376,1.16061,0.000142453,0.000142453,0.000142453
99,67977.4,0.64259,0.43013,1.54925,0.98595,1,0.99493,0.97316,0.29529,0.20814,1.16657,0.000137834,0.000137834,0.000137834
100,71539.1,0.63037,0.42792,1.55175,0.98752,0.99664,0.99449,0.97517,0.29323,0.21071,1.16301,0.000133266,0.000133266,0.000133266
101,75099.5,0.63746,0.43179,1.55632,0.98721,0.98993,0.99293,0.97596,0.28538,0.20572,1.16748,0.00012875,0.00012875,0.00012875
102,78665.5,0.63243,0.42876,1.5412,0.98308,0.99664,0.99435,0.97983,0.27504,0.20634,1.15734,0.000124288,0.000124288,0.000124288
103,82230.1,0.63354,0.43118,1.55037,0.99662,0.9883,0.9946,0.98126,0.27849,0.20592,1.16008,0.000119883,0.000119883,0.000119883
104,85789.9,0.63592,0.43199,1.54638,0.98349,0.99955,0.99476,0.98086,0.27229,0.20393,1.16597,0.000115536,0.000115536,0.000115536
105,89352.2,0.62895,0.42363,1.54155,0.97956,1,0.99439,0.9761,0.29674,0.21273,1.17493,0.000111248,0.000111248,0.000111248
106,92918.1,0.63348,0.4291,1.54391,0.97662,1,0.99364,0.97506,0.28706,0.20998,1.17532,0.000107023,0.000107023,0.000107023
107,96469.6,0.62665,0.42232,1.54469,0.98047,0.99664,0.99463,0.97857,0.27565,0.20012,1.17995,0.000102862,0.000102862,0.000102862
108,100043,0.63237,0.42756,1.54926,0.99438,0.98993,0.9949,0.97959,0.26724,0.19532,1.17057,9.87659e-05,9.87659e-05,9.87659e-05
109,103753,0.62236,0.42177,1.53683,0.99661,0.98565,0.9947,0.97755,0.27893,0.20367,1.16065,9.47376e-05,9.47376e-05,9.47376e-05
110,107446,0.62683,0.4237,1.5471,0.99223,0.99329,0.9947,0.97963,0.27936,0.20221,1.15898,9.07784e-05,9.07784e-05,9.07784e-05
111,111135,0.62492,0.42022,1.53429,0.99257,0.98993,0.99463,0.98141,0.26993,0.19782,1.15279,8.68902e-05,8.68902e-05,8.68902e-05
112,114825,0.62066,0.4247,1.54824,0.98669,0.99481,0.99442,0.98313,0.26282,0.19484,1.15178,8.30746e-05,8.30746e-05,8.30746e-05
113,118521,0.622,0.42249,1.53924,0.98305,1,0.99428,0.98191,0.26022,0.19589,1.15903,7.93333e-05,7.93333e-05,7.93333e-05
114,122202,0.60918,0.4131,1.52317,0.98934,0.99329,0.99439,0.98,0.26226,0.19469,1.15619,7.5668e-05,7.5668e-05,7.5668e-05
115,125893,0.62238,0.4229,1.54919,0.98463,0.99329,0.9938,0.9789,0.26664,0.19786,1.15946,7.20803e-05,7.20803e-05,7.20803e-05
116,129589,0.61536,0.41929,1.53655,0.9798,1,0.99358,0.98147,0.26191,0.19318,1.15423,6.85717e-05,6.85717e-05,6.85717e-05
117,133276,0.6124,0.41526,1.52937,0.98998,0.9945,0.99473,0.98151,0.26829,0.1946,1.14653,6.51437e-05,6.51437e-05,6.51437e-05
118,136957,0.60764,0.41008,1.51911,0.99663,0.99122,0.99466,0.98164,0.26313,0.1932,1.14729,6.1798e-05,6.1798e-05,6.1798e-05
119,140643,0.61777,0.42181,1.53826,0.98967,0.99329,0.99439,0.97808,0.26476,0.19598,1.14384,5.85359e-05,5.85359e-05,5.85359e-05
120,144331,0.61015,0.41518,1.53331,0.99111,0.98993,0.99391,0.97906,0.26336,0.19429,1.15159,5.53588e-05,5.53588e-05,5.53588e-05
121,148026,0.60953,0.41362,1.53752,0.99326,0.98959,0.99446,0.97916,0.27177,0.19394,1.15244,5.22683e-05,5.22683e-05,5.22683e-05
122,151719,0.6098,0.41326,1.52976,0.99246,0.99329,0.99483,0.98107,0.26239,0.19012,1.15074,4.92656e-05,4.92656e-05,4.92656e-05
123,155411,0.60774,0.41088,1.53208,0.98288,1,0.99456,0.98211,0.25797,0.19184,1.15253,4.6352e-05,4.6352e-05,4.6352e-05
124,159100,0.60185,0.41049,1.51934,0.99406,0.98993,0.99487,0.9829,0.26146,0.19253,1.15312,4.35288e-05,4.35288e-05,4.35288e-05
125,162789,0.60571,0.41032,1.52148,0.98994,0.99024,0.9948,0.97993,0.26869,0.19338,1.1582,4.07973e-05,4.07973e-05,4.07973e-05
113,3573.21,0.61232,0.41486,1.53069,0.98996,0.99296,0.99429,0.97961,0.26474,0.1995,1.1642,7.93333e-05,7.93333e-05,7.93333e-05
114,7149.38,0.60744,0.40974,1.52337,0.99,0.98993,0.99466,0.97929,0.26813,0.19733,1.16057,7.5668e-05,7.5668e-05,7.5668e-05
115,10723.5,0.59975,0.4095,1.52006,0.99124,0.99329,0.99456,0.97787,0.26795,0.19831,1.15539,7.20803e-05,7.20803e-05,7.20803e-05
116,14295.2,0.60981,0.40955,1.52171,0.98306,1,0.99379,0.97802,0.26748,0.19667,1.15405,6.85717e-05,6.85717e-05,6.85717e-05
117,17866.6,0.59655,0.40712,1.51859,0.9835,0.99991,0.99473,0.97886,0.27785,0.20171,1.16106,6.51437e-05,6.51437e-05,6.51437e-05
118,21441.3,0.59833,0.40458,1.51049,0.9835,0.99996,0.99463,0.97969,0.26459,0.19837,1.15555,6.1798e-05,6.1798e-05,6.1798e-05
119,25014.7,0.59934,0.40907,1.51829,0.98332,1,0.9947,0.98041,0.26871,0.19747,1.15293,5.85359e-05,5.85359e-05,5.85359e-05
120,28587.8,0.59029,0.40551,1.52301,0.9835,0.99996,0.99476,0.98182,0.26423,0.19505,1.1543,5.53588e-05,5.53588e-05,5.53588e-05
121,32159.9,0.60597,0.41304,1.5169,0.98349,0.9994,0.99463,0.97939,0.2712,0.19501,1.15332,5.22683e-05,5.22683e-05,5.22683e-05
122,35731.4,0.59401,0.40074,1.51132,0.98349,0.99951,0.99378,0.97848,0.26538,0.197,1.14631,4.92656e-05,4.92656e-05,4.92656e-05
123,39303.9,0.59324,0.40371,1.50244,0.9835,1,0.99411,0.98009,0.2689,0.19659,1.1581,4.6352e-05,4.6352e-05,4.6352e-05
124,42875.1,0.60134,0.41134,1.51893,0.99326,0.98895,0.99459,0.9813,0.26356,0.19274,1.15422,4.35288e-05,4.35288e-05,4.35288e-05
125,46428.9,0.59058,0.40108,1.50682,0.98348,0.99866,0.99473,0.98109,0.25578,0.18935,1.15393,4.07973e-05,4.07973e-05,4.07973e-05
126,49996.9,0.59642,0.40393,1.5027,0.98348,0.9989,0.99439,0.97976,0.26182,0.19118,1.1564,3.81587e-05,3.81587e-05,3.81587e-05
127,53568.1,0.59656,0.40279,1.51036,0.98947,0.99329,0.99401,0.98002,0.26661,0.19197,1.15565,3.56141e-05,3.56141e-05,3.56141e-05
128,57140,0.59468,0.40542,1.51697,0.9835,0.99985,0.99414,0.97917,0.26779,0.1937,1.15769,3.31646e-05,3.31646e-05,3.31646e-05
129,60711.1,0.5918,0.40437,1.5056,0.98286,1,0.99404,0.97887,0.26773,0.19487,1.15538,3.08113e-05,3.08113e-05,3.08113e-05
130,64280.7,0.59861,0.40598,1.51274,0.98278,1,0.99425,0.97956,0.26604,0.194,1.1479,2.85553e-05,2.85553e-05,2.85553e-05
131,67847.4,0.59231,0.40048,1.49688,0.98278,1,0.99436,0.98069,0.26319,0.19302,1.15057,2.63975e-05,2.63975e-05,2.63975e-05
132,71415.9,0.58344,0.39737,1.50126,0.98289,1,0.99459,0.97775,0.2657,0.19184,1.14991,2.43389e-05,2.43389e-05,2.43389e-05
133,74984.6,0.59068,0.40158,1.50552,0.98513,1,0.99453,0.97897,0.2646,0.19326,1.15375,2.23803e-05,2.23803e-05,2.23803e-05
134,78552.6,0.58557,0.39889,1.4951,0.98675,0.9996,0.99456,0.97973,0.26198,0.19119,1.15052,2.05227e-05,2.05227e-05,2.05227e-05
135,82125.3,0.58743,0.40211,1.5023,0.98675,0.99986,0.99473,0.97907,0.26476,0.19178,1.1514,1.87668e-05,1.87668e-05,1.87668e-05
136,85700.8,0.58987,0.40317,1.49981,0.98149,1,0.99463,0.97999,0.26228,0.19006,1.14993,1.71135e-05,1.71135e-05,1.71135e-05
137,89275.3,0.58631,0.39889,1.49693,0.98178,1,0.99463,0.98045,0.26471,0.1902,1.15186,1.55634e-05,1.55634e-05,1.55634e-05
138,92850.4,0.59093,0.40166,1.50272,0.97964,1,0.99449,0.98052,0.26323,0.19142,1.15425,1.41173e-05,1.41173e-05,1.41173e-05
139,96427.5,0.58673,0.39728,1.49915,0.97963,1,0.9945,0.98051,0.26208,0.19212,1.15426,1.27757e-05,1.27757e-05,1.27757e-05
140,100005,0.59059,0.40243,1.50494,0.9864,0.99329,0.9947,0.98076,0.26291,0.19188,1.15664,1.15392e-05,1.15392e-05,1.15392e-05
141,103507,0.42026,0.28669,1.32458,0.97948,1,0.99367,0.98056,0.25714,0.19677,1.15295,1.04085e-05,1.04085e-05,1.04085e-05
142,107007,0.41812,0.27749,1.31422,0.98324,1,0.99405,0.97939,0.26159,0.19481,1.15467,9.38391e-06,9.38391e-06,9.38391e-06
143,110506,0.40825,0.27299,1.30515,0.98306,1,0.99432,0.97983,0.26163,0.19264,1.15469,8.46598e-06,8.46598e-06,8.46598e-06
144,114005,0.40835,0.26928,1.31434,0.98314,1,0.99449,0.97803,0.26206,0.19173,1.15561,7.6551e-06,7.6551e-06,7.6551e-06
145,117499,0.41053,0.27228,1.31855,0.98328,1,0.99459,0.97906,0.25641,0.1911,1.15689,6.95161e-06,6.95161e-06,6.95161e-06
146,120993,0.40598,0.27069,1.31136,0.98322,1,0.99459,0.98054,0.25448,0.18996,1.15597,6.35583e-06,6.35583e-06,6.35583e-06
147,124495,0.40327,0.26707,1.30784,0.9831,1,0.99456,0.9798,0.25434,0.18991,1.1549,5.86802e-06,5.86802e-06,5.86802e-06
148,127990,0.4084,0.27319,1.31801,0.98313,1,0.99456,0.98002,0.25304,0.18877,1.15532,5.48838e-06,5.48838e-06,5.48838e-06
149,131483,0.40101,0.26608,1.31184,0.98313,1,0.99459,0.98024,0.25127,0.18786,1.15466,5.2171e-06,5.2171e-06,5.2171e-06
150,134975,0.4033,0.26803,1.31184,0.98313,1,0.99459,0.97939,0.2514,0.18724,1.15439,5.05428e-06,5.05428e-06,5.05428e-06
