epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,124662,0.49737,0.35874,1.21373,0.98375,1,0.99428,0.96919,0.32671,0.21134,0.91725,0.000886404,0.000886404,0.000886404
24,127983,0.48574,0.34483,1.18197,0.98025,0.99679,0.99438,0.97372,0.30033,0.21396,0.89796,0.000876305,0.000876305,0.000876305
25,131346,0.48757,0.35193,1.186,0.98733,0.99918,0.99481,0.97752,0.29482,0.20565,0.90636,0.000865839,0.000865839,0.000865839
26,134756,0.47564,0.34621,1.19427,0.98413,0.99679,0.99461,0.97144,0.29819,0.21822,0.90848,0.000855018,0.000855018,0.000855018
27,138278,0.47994,0.34733,1.20245,0.97802,0.99808,0.99425,0.97876,0.28559,0.20026,0.90174,0.000843851,0.000843851,0.000843851
28,141782,0.47381,0.34045,1.17833,0.99679,0.9965,0.99468,0.97497,0.27605,0.22111,0.89016,0.000832349,0.000832349,0.000832349
29,145398,0.48005,0.3462,1.17774,0.99358,0.99278,0.99448,0.97654,0.29846,0.20324,0.90598,0.000820525,0.000820525,0.000820525
30,149350,0.48106,0.35232,1.19085,0.98279,0.99679,0.99435,0.9705,0.30748,0.2299,0.90884,0.000808389,0.000808389,0.000808389
31,153150,0.46527,0.34113,1.18512,0.97855,0.97756,0.9931,0.95482,0.32059,0.34687,0.92094,0.000795954,0.000795954,0.000795954
32,157043,0.46669,0.34426,1.17991,0.99679,0.99647,0.99487,0.9763,0.28421,0.19831,0.88724,0.000783231,0.000783231,0.000783231
33,161023,0.4643,0.33927,1.18671,0.99044,0.99619,0.99481,0.98103,0.29277,0.2027,0.89938,0.000770234,0.000770234,0.000770234
34,164955,0.45511,0.3327,1.16849,0.98726,0.99312,0.99372,0.976,0.28655,0.20082,0.9005,0.000756976,0.000756976,0.000756976
35,168948,0.45669,0.33806,1.17396,0.9904,0.99249,0.99451,0.97612,0.28019,0.20208,0.89088,0.000743468,0.000743468,0.000743468
36,172976,0.4558,0.32821,1.18651,0.99341,1,0.99494,0.97786,0.27888,0.18604,0.89715,0.000729725,0.000729725,0.000729725
37,177238,0.44939,0.32319,1.17393,0.99017,0.98718,0.99408,0.98098,0.27172,0.20087,0.88573,0.000715761,0.000715761,0.000715761
38,181393,0.44325,0.32658,1.17223,0.98422,0.99982,0.99461,0.97581,0.27869,0.19708,0.89354,0.000701588,0.000701588,0.000701588
39,185609,0.43883,0.32297,1.17038,0.99045,1,0.99418,0.97801,0.27498,0.19126,0.89171,0.000687222,0.000687222,0.000687222
40,189967,0.43924,0.32303,1.16923,0.98416,0.99581,0.99458,0.97544,0.30184,0.20761,0.90917,0.000672675,0.000672675,0.000672675
41,194955,0.435,0.31945,1.17131,0.9925,1,0.99487,0.98193,0.27717,0.18688,0.89326,0.000657963,0.000657963,0.000657963
42,200278,0.42838,0.31723,1.14856,0.99038,0.98984,0.99442,0.97982,0.27661,0.19884,0.89265,0.000643101,0.000643101,0.000643101
43,205448,0.43777,0.32353,1.1585,0.98721,1,0.99415,0.98046,0.27854,0.19768,0.89995,0.000628101,0.000628101,0.000628101
44,210660,0.42212,0.30799,1.15029,0.98733,0.99944,0.99418,0.98309,0.27062,0.18823,0.89014,0.000612981,0.000612981,0.000612981
45,215849,0.42871,0.31456,1.15832,0.99313,0.99679,0.99391,0.98084,0.25709,0.18398,0.88449,0.000597754,0.000597754,0.000597754
46,220830,0.43326,0.31779,1.17064,0.99333,0.99679,0.99471,0.98335,0.24693,0.19645,0.88158,0.000582435,0.000582435,0.000582435
47,225709,0.42871,0.3217,1.17147,0.99138,0.99679,0.99467,0.98049,0.25335,0.20006,0.87225,0.00056704,0.00056704,0.00056704
48,230810,0.42508,0.3139,1.15894,0.98991,0.99038,0.99477,0.9828,0.25604,0.19743,0.88262,0.000551584,0.000551584,0.000551584
49,236045,0.41644,0.30939,1.15758,0.99649,1,0.99465,0.98579,0.25752,0.1783,0.87812,0.000536081,0.000536081,0.000536081
50,240999,0.4067,0.30267,1.14616,0.99333,1,0.99474,0.98478,0.25246,0.17575,0.88298,0.000520548,0.000520548,0.000520548
51,246162,0.41478,0.30869,1.16893,0.99326,1,0.99428,0.98218,0.25673,0.18547,0.87855,0.000505,0.000505,0.000505
52,251207,0.41551,0.30565,1.16287,0.99269,1,0.99454,0.9843,0.25084,0.17225,0.88506,0.000489452,0.000489452,0.000489452
53,256126,0.41008,0.30352,1.14497,0.99329,0.99359,0.99347,0.98243,0.25121,0.18417,0.88124,0.000473919,0.000473919,0.000473919
54,268567,0.40922,0.30203,1.14967,0.99331,1,0.99471,0.98741,0.24962,0.18244,0.8808,0.000458416,0.000458416,0.000458416
55,274615,0.40969,0.29867,1.1542,0.99681,0.99999,0.99494,0.98168,0.2745,0.18181,0.8886,0.00044296,0.00044296,0.00044296
56,280153,0.39689,0.29446,1.14114,0.99047,0.99973,0.99438,0.98457,0.26627,0.16901,0.88599,0.000427565,0.000427565,0.000427565
57,285398,0.40558,0.29888,1.15916,0.99336,0.99679,0.99471,0.98756,0.24328,0.17966,0.87572,0.000412246,0.000412246,0.000412246
58,290122,0.4049,0.29563,1.15205,0.98989,0.99679,0.99458,0.98551,0.24401,0.1732,0.87551,0.000397019,0.000397019,0.000397019
59,295276,0.40328,0.29632,1.1491,0.99021,1,0.99471,0.98346,0.25295,0.17779,0.87353,0.000381899,0.000381899,0.000381899
60,299736,0.39885,0.29306,1.13796,0.99047,0.99978,0.99468,0.98569,0.24837,0.17621,0.87362,0.000366899,0.000366899,0.000366899
61,304319,0.39817,0.28766,1.13204,0.99044,0.9962,0.99445,0.98441,0.26512,0.18826,0.88355,0.000352037,0.000352037,0.000352037
62,309205,0.39014,0.28816,1.14558,0.99671,1,0.9949,0.98601,0.2462,0.16877,0.8725,0.000337325,0.000337325,0.000337325
63,314306,0.38857,0.28666,1.14375,0.99332,0.99679,0.99477,0.98366,0.2552,0.16737,0.87757,0.000322778,0.000322778,0.000322778
64,318989,0.38436,0.28312,1.138,0.98891,1,0.99431,0.98423,0.24743,0.16914,0.87931,0.000308412,0.000308412,0.000308412
65,323651,0.38598,0.28707,1.13543,0.98815,0.99038,0.99448,0.98595,0.22366,0.19329,0.86013,0.000294239,0.000294239,0.000294239
66,327986,0.38498,0.28364,1.14015,0.99361,0.99631,0.99464,0.9862,0.23466,0.16768,0.86859,0.000280275,0.000280275,0.000280275
67,332136,0.38448,0.27885,1.14368,0.99615,0.99359,0.99481,0.98637,0.24414,0.16703,0.87885,0.000266532,0.000266532,0.000266532
68,336693,0.38587,0.28381,1.14279,0.98981,1,0.9949,0.98543,0.25143,0.16715,0.88171,0.000253024,0.000253024,0.000253024
69,341759,0.38252,0.28053,1.13417,0.99037,1,0.99474,0.98717,0.23838,0.16642,0.87279,0.000239766,0.000239766,0.000239766
70,346819,0.37866,0.28276,1.13068,0.99331,1,0.99494,0.98674,0.23921,0.16665,0.87361,0.000226769,0.000226769,0.000226769
71,351526,0.37439,0.2773,1.14319,0.99322,1,0.99481,0.98498,0.24767,0.17178,0.87908,0.000214046,0.000214046,0.000214046
72,355547,0.37465,0.27403,1.13944,0.9933,1,0.99494,0.98729,0.23555,0.15962,0.87425,0.000201611,0.000201611,0.000201611
73,359663,0.37097,0.27178,1.13037,0.99666,1,0.995,0.98812,0.23063,0.15866,0.87167,0.000189475,0.000189475,0.000189475
74,363595,0.36605,0.27277,1.11803,0.99648,1,0.99487,0.98806,0.22803,0.15988,0.87267,0.000177651,0.000177651,0.000177651
75,367313,0.37172,0.27658,1.13558,0.9934,1,0.99471,0.9888,0.2387,0.16113,0.87838,0.000166149,0.000166149,0.000166149
76,371178,0.36452,0.27475,1.1173,0.98702,1,0.99468,0.9892,0.2197,0.15846,0.86856,0.000154982,0.000154982,0.000154982
77,375328,0.36998,0.27442,1.12489,0.99363,0.99982,0.99471,0.98903,0.22843,0.16237,0.87108,0.000144161,0.000144161,0.000144161
78,379422,0.36636,0.27183,1.1315,0.99679,0.99641,0.9949,0.98977,0.23047,0.15889,0.86832,0.000133695,0.000133695,0.000133695
79,383584,0.36038,0.26864,1.12075,0.98997,1,0.99448,0.98951,0.23593,0.1572,0.87364,0.000123596,0.000123596,0.000123596
80,387148,0.3574,0.26472,1.11887,0.99654,1,0.99471,0.98764,0.23239,0.15245,0.87275,0.000113873,0.000113873,0.000113873
