epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,368.446,0.02776,0.31045,1.61098,0.55464,0.34362,0.32635,0.13841,0.07032,0.9306,2.78266,0.093693,0.000693,0.000693
